Date_ymd,mean_temp,max_temp,min_temp,mean_pH,max_pH,min_pH,mean_SpCond,max_SpCond,min_SpCond,mean_Turbidity,max_Turbidity,min_Turbidity,mean_CHLa,max_CHLa,min_CHLa,mean_ODOsat,max_ODOsat,min_ODOsat,mean_ODOmgL,max_ODOmgL,min_ODOmgL
2017-04-30,23.871354166666666,25.85,21.92,7.8884375,8.63,7.31,145.60885416666667,156.68,139.45,28.071875,65.65,13.81,17.652395833333333,24.27,11.03,105.7925,126.72,85.57,8.910625,10.43,7.2
2017-05-01,24.43,26.02,23.24,8.0246875,8.7,7.48,137.80989583333334,146.8,128.24,44.99979166666667,184.59,19.4,25.058854166666666,36.77,15.93,104.64802083333333,118.79,89.34,8.733020833333333,9.83,7.48
2017-05-02,23.3440625,24.59,22.36,7.92125,8.39,7.4,126.1971875,138.57,119.38,61.2559375,160.23,23.87,23.42791666666667,36.64,14.34,99.03479166666666,112,83.41,8.436979166666667,9.44,7.14
2017-05-03,21.995416666666667,23.04,20.84,8.094375,8.91,7.33,123.01833333333333,126.97,119.16,34.19083333333333,59.36,16.53,20.870416666666667,34.73,14.62,102.25229166666666,127.79,79.1,8.927708333333333,10.96,7.05
2017-05-04,21.928125,23.29,20.36,8.2951041666666665,8.84,7.23,123.00208333333333,129.87,119.54,28.748541666666668,74.09,11.48,22.937916666666666,34.07,14.73,107.33239583333334,124.31,81.57,9.390416666666667,10.64,7.36
2017-05-05,21.593333333333334,22.39,20.95,8.090104166666666,8.51,7.53,127.01427083333333,136.75,118.39,29.675729166666667,88.45,12.49,22.277916666666666,28.14,17.33,101.19260416666667,110.57,90.39,8.9128125,9.66,8.05
2017-05-06,20.25197916666667,21.66,19.49,7.981979166666667,8.49,7.44,123.38947916666666,130.12,117.99,27.1009375,41.59,14.49,22.880833333333335,29.82,17.25,99.203125,109.8,87.26,8.972916666666666,10.02,7.92
2017-05-07,19.06625,19.86,18.21,7.522395833333333,7.96,6.97,119.3915625,131.51,93.45,27.388020833333332,53.38,12.36,15.051875,20.25,7.41,91.0615625,105.56,81.51,8.43125,9.63,7.58
2017-05-08,18.422604166666666,19.36,16.95,7.055833333333333,7.27,6.78,102.06760416666667,115.67,96.01,40.598333333333336,54.4,31.99,8.798333333333334,12.37,4.73,80.63291666666666,91.61,70.62,7.562708333333333,8.49,6.83
2017-05-09,18.21270833333333,19.53,16.82,7.194166666666667,7.4,6.94,115.0146875,124.84,104.54,47.0684375,60.8,39.06,8.038125,11.87,4.02,83.31572916666667,93.55,73.15,7.8465625,8.6,7.06
2017-05-10,19.08875,20.94,17.97,7.23625,7.45,6.94,114.460625,119.75,112.1,42.3009375,48.51,33.4,8.623020833333333,12.24,4.41,87.66229166666666,96.38,77.58,8.109895833333333,8.66,7.34
2017-05-11,19.18572916666667,20.32,18.49,7.166458333333334,7.31,6.91,110.84552083333334,116.41,107.57,36.963125,44.41,31.23,8.393229166666666,11.33,4.96,85.41854166666667,92.83,77.24,7.892291666666667,8.4,7.23
2017-05-12,17.864375,18.59,17.02,7.09875,7.18,6.89,107.97322916666667,109.29,106.18,31.723333333333333,38.27,25.92,6.745729166666667,10.21,4.33,81.42802083333333,85.65,74.7,7.728229166666667,8.05,7.13
2017-05-13,16.794791666666665,17.14,16.13,7.069791666666666,7.23,6.7,104.309375,106.25,92.3,27.768020833333335,34.27,22.83,6.371354166666666,8.11,3.92,81.32718750000001,88.46,70.74,7.890729166666667,8.53,6.94
2017-05-14,17.661041666666666,19.8,16.2,7.208958333333333,7.5,6.67,105.30739583333333,111.39,86.95,24.518958333333334,35.24,18.06,6.945,9.54,5.13,88.75322916666667,99.24,80.22,8.450208333333334,9.21,7.88
2017-05-15,19.38479166666667,20.47,17.82,7.333125,7.61,7.07,115.65072916666666,122.58,103.87,21.196458333333332,25.32,16.27,7.1540625,9.94,4.62,93.08927083333333,103.25,82.27,8.564166666666667,9.31,7.78
2017-05-16,20.11063157894737,23.4,18.68,7.375894736842105,8.05,6.81,129.67348958333332,138.42,112.65,16.95042105263158,24.28,10.47,8.91378947368421,12.79,5.83,102.82791666666667,131.09,83.66,9.303020833333333,11.17,7.65
2017-05-17,21.958229166666666,24.6,20.05,7.796770833333333,8.7,7.14,135.9778125,138.79,132.12,15.804479166666667,31.23,10.79,13.726145833333334,19.42,7.79,120.06354166666667,150.84,99.41,10.479270833333333,12.55,8.82
2017-05-18,23.772916666666667,25.75,21.93,8.0798958333333335,8.89,7.31,139.0471875,145.31,135.13,18.2971875,29.28,11.54,19.148958333333333,27.25,13.15,126.9234375,156.77,103.85,10.711145833333333,12.77,8.86
2017-05-19,24.8040625,27.11,23.25,8.307083333333333,9.03,7.14,150.15458333333333,157.04,139.86,20.053333333333335,30.79,11.4,24.444166666666668,37.64,17.09,130.99072916666665,170.98,92.6,10.8390625,13.63,7.77
2017-05-20,25.004375,26.72,24.14,8.4296875,9.05,7.23,156.43697916666667,158.78,152.72,19.49822916666667,33.84,9.97,27.7946875,37.48,17.71,133.88604166666667,169.66,92.34,11.049791666666666,13.58,7.73
2017-05-21,23.758125,24.15,23.07,8.470416666666667,8.98,7.62,158.08791666666667,166.05,153.7,16.710625,33.24,10.1,27.589479166666667,34.8,18.89,129.76302083333334,150.76,104.13,10.967395833333333,12.68,8.91
2017-05-22,22.97,23.4,22.17,8.398125,8.79,7.32,156.30427083333333,158.7,153.66,16.9859375,24.52,11.87,29.296041666666667,35.41,22.05,122.45895833333333,138.33,97.3,10.504479166666666,11.79,8.48
2017-05-23,22.565208333333334,23.13,21.74,8.0153125,8.56,7.31,147.78416666666666,157.48,132.94,16.7625,25.6,11.09,25.708854166666665,33.11,21.76,110.14927083333333,127.71,95.46,9.522083333333333,10.93,8.33
2017-05-24,21.756770833333334,22.35,21.09,7.629270833333333,8.02,7.1,139.0521875,142.49,136.63,16.401354166666668,37.5,11.03,20.678541666666668,27.11,12.7,95.71510416666666,105.8,81.53,8.405,9.31,7.22
2017-05-25,21.64,22.57,20.63,7.813541666666667,8.49,7.21,136.07770833333333,140.65,122.46,18.603958333333335,56.47,10.62,19.2990625,26.85,11.76,100.8509375,118.62,86.29,8.8678125,10.26,7.72
2017-05-26,21.717291666666668,23.23,20.45,7.968854166666667,8.64,7.1,138.51104166666667,145.71,124.68,23.3790625,75.09,12.94,24.214479166666667,41.81,18.73,105.45739583333334,125.09,89.84,9.257395833333334,10.68,8.08
2017-05-27,22.004479166666666,23.62,20.87,7.4571875,8.08,7.1,135.13958333333332,145.72,114.18,22.934583333333332,44.82,12.31,14.031770833333333,21.59,8.11,97.70020833333334,118.59,86.45,8.5340625,10.1,7.66
2017-05-28,20.677604166666665,21.79,20.11,6.999791666666667,7.18,6.39,112.3784375,119.27,74.99,33.55979166666667,72.6,25.12,8.172083333333333,13.85,4.61,83.41364583333333,89.46,72.16,7.48125,7.97,6.51
2017-05-29,21.3340625,24.18,20.22,6.994270833333333,7.23,6.64,109.07,112.84,92.69,26.590625,33.98,20.72,7.656875,13.27,5.18,85.0234375,98,74.39,7.525104166666667,8.22,6.63
2017-05-30,22.506875,24.97,21.55,7.095104166666666,7.55,6.87,104.75958333333334,109.8,100.49,23.116979166666667,30.97,18.22,8.699166666666667,14.26,6.02,90.42708333333333,109.93,79.47,7.823958333333334,9.09,6.82
2017-05-31,23.272916666666667,26.38,22.05,7.201458333333333,8.1,6.83,102.745,105.43,99.83,22.571875,35.37,16.1,10.6803125,20.18,7.25,94.9284375,127.52,77.57,8.0896875,10.27,6.59
2017-06-01,24.1453125,25.57,22.98,7.4703125,8.5,6.8,104.72,109.93,101.17,21.2475,28.93,15.77,13.141979166666667,22.85,7.82,103.79958333333333,131.26,77.02,8.701979166666666,10.73,6.51
2017-06-02,24.80125,26.41,23.61,7.884479166666667,9.07,6.74,107.6415625,112.12,104.93,19.330520833333335,23.94,13.69,17.48625,32.3,9.62,116.23479166666667,157.98,77.34,9.619270833333333,12.74,6.54
2017-06-03,25.433125,27.28,23.13,8.3290625,9.29,6.79,111.17541666666666,115.89,106.77,17.9890625,66.27,11.16,19.788333333333334,32.81,10.37,130.30583333333334,173.25,78.6,10.655208333333333,13.82,6.72
2017-06-04,26.063958333333332,28.63,24.3,8.622083333333332,9.35,7.62,115.4328125,118.39,112.74,16.800416666666667,26.71,10.23,18.8515625,25.85,13.59,135.53364583333334,168.73,107.14,10.957916666666666,13.26,8.88
2017-06-05,25.671458333333334,26.21,24.63,8.614895833333334,8.88,6.87,117.97989583333333,121.59,115.41,18.710416666666667,31.89,10.82,20.840416666666666,27.05,14.62,115.028125,128.67,75.18,9.385625,10.49,6.25
2017-06-06,25.4059375,26.42,24.08,8.514583333333333,9.14,7.31,122.1746875,127.07,118.03,15.6290625,35.7,10.14,19.02625,25.33,13.71,118.29989583333334,146.79,93.19,9.688958333333334,11.83,7.77
2017-06-07,25.020520833333332,25.7,24.51,8.3628125,8.8,7.79,125.02802083333333,128.75,121.99,13.802708333333333,21.3,7.62,17.915104166666666,23.52,11.07,113.0615625,126.96,94.45,9.336979166666667,10.44,7.75
2017-06-08,23.812083333333334,24.64,22.59,8.1640625,8.78,7.3,126.4725,134.14,121.76,14.3690625,26.04,10.06,21.9975,31.17,14.03,106.72645833333333,127.1,81.54,9.011458333333334,10.72,6.99
2017-06-09,23.626458333333332,24.92,22.35,8.544375,9.16,7.77,130.08666666666667,139.44,125.22,16.278645833333332,27.07,10.55,27.7221875,36.2,16.97,120.6875,146.76,98,10.211875,12.15,8.4
2017-06-10,24.867604166666666,26.24,23.55,8.885729166666666,9.27,8.38,136.3284375,142.57,130.55,16.4040625,37.67,10.08,29.342395833333335,36.92,21.84,132.85875,153.6,104.98,10.985416666666667,12.44,8.83
2017-06-11,26.182708333333334,28.91,24.92,8.957083333333333,9.37,8.35,141.32208333333332,149.83,136.06,18.7853125,37.5,11.46,32.80802083333333,41.95,19.18,134.54229166666667,156.41,111.72,10.8596875,12.32,9.23
2017-06-12,27.315833333333334,29.42,25.89,9.0334375,9.41,8.51,147.42104166666667,154.75,140.18,19.705000000000002,38.6,11.09,35.335520833333334,47.64,22.6,138.20208333333332,166.97,109.88,10.925833333333333,12.85,8.91
2017-06-13,28.155894736842104,30.72,26.8,9.026736842105263,9.29,8.47,159.92333333333335,171.8,144.93,20.82042105263158,42.68,9.78,41.34905263157895,58.03,31.05,150.61305263157894,188.04,107.33,11.733052631578948,14.23,8.57
2017-06-14,28.662708333333335,31.14,27.46,9.033541666666666,9.31,8.42,172.80958333333334,179.35,168.17,20.867916666666666,44.14,13.08,42.239375,55.59,28.68,146.8840625,188.94,118.64,11.345520833333333,14.04,9.14
2017-06-15,28.7209375,30.47,27.7,8.947708333333333,9.25,8.58,174.23083333333332,181.28,165.61,19.876354166666665,32.29,14.63,41.522083333333335,51.91,34.17,137.4753125,167.87,108.28,10.6103125,12.83,8.4
2017-06-16,28.359479166666667,29.28,27.91,8.880104166666667,9.14,7.74,174.6696875,178.81,168.44,19.7053125,40.13,14.04,40.50510416666667,47.46,32.67,126.61708333333334,150.27,88.97,9.842083333333333,11.73,6.94
2017-06-17,28.32,29.53,27.5,8.694479166666667,9.01,7.47,180.13010416666665,185.78,172.73,20.583541666666665,30.35,14.34,39.55979166666667,48.45,29.82,118.13895833333333,146.58,80.38,9.186458333333333,11.21,6.35
2017-06-18,28.468125,30.21,27.07,8.6125,9.07,7.55,185.2728125,192.01,171.42,24.1365625,70.46,15.21,37.732708333333335,42.46,32.94,117.93833333333333,143.38,83.77,9.138645833333333,10.91,6.66
2017-06-19,28.79083333333333,30.03,27.65,8.555729166666667,8.87,7.93,192.82072916666667,201.27,182.86,28.720416666666665,45.23,16.45,36.82697916666667,43.25,32.54,113.79166666666667,135.09,90.49,8.771458333333333,10.21,7.13
2017-06-20,28.026979166666667,28.77,27.03,8.504895833333332,9.05,7.74,197.80916666666667,202.12,187.9,27.18375,97.26,15.87,37.71822916666667,45.95,30.12,116.90989583333334,153.2,83.01,9.1384375,11.94,6.59
2017-06-21,27.8484375,29.13,26.11,8.694166666666666,9.04,8,201.111875,205.81,197.19,23.625520833333333,29.1,14.55,33.50927083333333,38.99,30.05,128.14166666666668,154.17,101.02,10.033854166666666,11.91,8.11
2017-06-22,28.499270833333334,29.62,27.2,8.703229166666667,8.99,8.02,200.865,204.6,195.66,23.955,73.32,15.13,29.354791666666667,34.47,24.97,127.526875,149.99,97.86,9.876666666666667,11.51,7.75
2017-06-23,28.607708333333335,29.46,27.62,8.457708333333333,8.79,7.95,200.28635416666665,203.07,185.91,29.183854166666666,65.32,15.92,27.912187499999998,30.65,24.62,113.54385416666666,131.94,93.61,8.784791666666667,10.14,7.35
2017-06-24,28.736875,29.8,27.43,8.444479166666667,8.94,7.84,195.55260416666667,203.05,190.53,32.72260416666666,54.24,19.32,30.267083333333332,34.91,25.41,117.4540625,148.6,88.74,9.0546875,11.32,7
2017-06-25,29.098229166666666,29.92,28.24,8.587083333333334,8.94,8.08,195.91177083333332,207.45,188.76,24.834270833333335,48.49,16.71,31.978020833333332,39.92,27.8,124.79677083333334,146.87,100.03,9.568958333333333,11.12,7.77
2017-06-26,28.753541666666667,30.18,27.8,8.713854166666668,9.08,8.3,197.4125,206.66,191.27,23.401458333333334,45.37,15.52,32.354479166666664,42.06,24.54,129.56760416666665,164.48,104.63,9.993020833333333,12.39,8.18
2017-06-27,28.27,29.66,27.32,8.775104166666667,9.11,8.3,200.81927083333332,208.65,195.61,24.894166666666667,43.29,14.46,33.098645833333336,38.82,27.38,129.666875,166.76,98.63,10.088541666666666,12.67,7.75
2017-06-28,27.8259375,29.49,26.94,8.754479166666666,9.19,8.01,201.8665625,208.43,199.29,26.554270833333334,75.61,15.91,33.49729166666667,55.81,25.01,128.72135416666666,174.63,97.2,10.088020833333333,13.32,7.72
2017-06-29,27.402916666666666,29.23,25.79,8.863229166666667,9.13,7.99,202.60208333333333,208.97,195.91,57.7503125,329.66,15.68,32.916979166666664,38.55,28.04,127.68375,150.54,98.92,10.0878125,11.66,8.05
2017-06-30,26.92448979591837,27.71,26.24,8.741224489795918,8.91,8.35,203.87489795918367,208.18,198.89,23.294489795918366,29.15,17.61,31.266530612244896,34.76,29.01,109.77326530612245,123.93,97.22,8.754081632653062,9.75,7.85
2017-07-01,28.2803125,29.78,27.07,8.699583333333333,8.96,7.97,207.96958333333333,214.51,205.43,26.265,44.12,15.8,29.987916666666667,35.45,24.04,109.4621875,133.22,83.99,8.513958333333333,10.11,6.68
2017-07-02,28.9821875,31.32,27.75,8.5421875,9.13,7.67,211.6484375,220.13,206.81,32.185625,151.99,16.62,29.850833333333334,40.07,23.81,107.09677083333334,169.26,71.06,8.219791666666667,12.5,5.58
2017-07-03,29.745833333333334,32.22,28.27,8.515833333333333,9.06,7.68,216.20802083333334,227.37,211.34,63.8165625,278.13,18.91,31.4009375,40.79,24.83,112.50302083333334,166.88,75.93,8.5209375,12.31,5.91
2017-07-04,30.169791666666665,31.56,28.91,8.510833333333334,8.92,8.01,221.76354166666667,231.11,213.91,33.96927083333333,91.6,14.39,32.11333333333334,40.49,21.14,115.9603125,148.61,89.16,8.7246875,10.96,6.78
2017-07-05,30.024947368421053,30.69,29.17,8.360631578947368,8.74,7.8,229.66115789473685,242.79,218.05,24.709263157894735,34.39,13.56,32.1698947368421,38.15,24.95,106.53,131.03,75.56,8.04178947368421,9.8,5.72
2017-07-06,29.775104166666665,30.77,28.7,8.190104166666666,8.85,7.46,222.81489583333334,228.4,217.59,37.56395833333333,369.59,13.3,32.28895833333333,43.98,22.95,99.36322916666667,139.84,46.89,7.520625,10.43,3.6
2017-07-07,29.6940625,30.46,28.68,8.3946875,8.86,7.8,230.0465625,238.82,220.52,38.974583333333335,215.17,15.24,33.17104166666667,41.19,25.69,110.2784375,138.04,70.39,8.370625,10.4,5.33
2017-07-08,29.683958333333333,30.77,28.59,8.5590625,8.97,7.56,234.82447916666666,245.11,220.58,25.84875,35.18,18.85,33.120937500000004,37.9,25.48,116.44041666666666,143.87,92.23,8.833958333333333,10.77,7.13
2017-07-09,30.016041666666666,31.29,29.06,8.65625,9,8.21,232.62864583333334,241.61,224.15,25.02947916666667,146.04,14.55,32.857708333333335,55.39,24,115.91802083333333,147.58,77.89,8.740833333333333,10.91,5.97
2017-07-10,30.325208333333332,31.54,29.07,8.610208333333333,8.95,7.63,234.86072916666666,241.24,228.82,25.2528125,38.27,15.97,30.691458333333333,38.16,23.15,121.045,151.39,80.84,9.077708333333334,11.2,6.14
2017-07-11,30.4103125,31.41,29.18,8.6025,8.95,8.21,237.91885416666668,241.6,232.06,25.8471875,42.08,17.18,28.535520833333333,33.49,23.79,117.5515625,141.06,93,8.808125,10.51,7.05
2017-07-12,30.745416666666667,32.28,29.55,8.4753125,8.93,7.74,239.69770833333334,243.04,234.74,24.973125,42.03,13.5,26.87677083333333,31.21,18.68,109.53697916666667,145.76,53.92,8.157708333333334,10.63,4.09
2017-07-13,31.10625,32.31,29.86,8.4128125,8.87,7.83,238.03916666666666,242.62,231.64,27.013020833333332,42.74,16.35,26.834479166666668,32.31,21.9,108.41322916666667,141.5,77.1,8.022916666666667,10.29,5.8
2017-07-14,31.319791666666667,32.55,30.23,8.396354166666667,8.88,7.81,239.56135416666666,243.86,234.14,27.8615625,47.84,20.76,29.328125,37.4,23.48,108.47916666666667,145.5,79.69,7.998645833333334,10.52,5.97
2017-07-15,31.175520833333334,32.09,30.46,8.275625,8.83,7.56,242.66604166666667,247.28,238.17,27.246354166666666,48.23,17.27,31.8546875,39.22,21.08,102.03864583333333,137.06,68.14,7.5478125,10.03,5.04
2017-07-16,31.0778125,33.13,30.2,8.25375,9.08,7.62,245.74281249999999,251.48,239.67,28.967604166666668,77.55,16.56,31.885520833333334,39.89,19.34,104.1003125,175.95,58.37,7.7025,12.61,4.38
2017-07-17,30.854791666666667,32.5,29.91,8.304479166666667,8.97,7.55,245.11385416666667,249.17,235.26,27.407604166666665,68.86,15.25,31.5621875,40.94,21.38,103.91385416666667,155.14,68.98,7.7257291666666665,11.23,5.12
2017-07-18,30.945,33.01,29.41,8.421666666666667,9.11,7.58,242.390625,254.94,235.34,21.993645833333332,38.08,12.48,28.1978125,37.66,22.53,110.49666666666667,156.91,70.04,8.195729166666666,11.26,5.35
2017-07-19,31.22125,33.73,29.67,8.461041666666667,9.15,7.64,241.3871875,244.04,235.17,17.936458333333334,31.87,11.65,24.910208333333333,29.85,20.58,114.26791666666666,171.84,80.99,8.431979166666666,12.19,6.15
2017-07-20,31.525104166666665,33.39,30.28,8.488333333333333,9.02,7.9,243.48854166666666,246.04,236.25,18.288854166666667,24.75,12.07,22.9371875,28.49,19.08,116.16083333333333,156.29,90.71,8.533958333333333,11.15,6.8
2017-07-21,31.636979166666666,33.07,30.36,8.471041666666666,9.01,7.81,245.05083333333334,248.46,241.26,19.080000000000002,23.74,12.81,21.777083333333334,26.52,17.83,114.01927083333334,151.67,79.01,8.358333333333333,10.88,5.93
2017-07-22,31.707395833333333,32.68,30.72,8.427083333333334,8.92,7.83,246.15322916666668,251.14,239.97,21.225625,78.27,11.71,21.305625,26.1,17.87,112.85270833333334,140.18,84.66,8.270416666666666,10.12,6.32
2017-07-23,31.385625,32.28,30.53,8.4771875,8.99,7.74,246.89770833333333,250.06,241.6,21.916875,77.29,12.61,23.454166666666666,29.37,18.66,111.01708333333333,144.13,81.32,8.178541666666666,10.47,6.09
2017-07-24,30.798229166666665,31.69,29.47,8.574375,9,7.67,247.236875,250.78,241.73,20.709583333333335,33.46,13.94,25.5525,32.06,21.75,116.75083333333333,148.8,87.92,8.685833333333333,10.94,6.69
2017-07-25,30.781770833333333,31.2,30.03,8.6434375,9.01,8.24,246.13291666666666,250.6,240.12,21.930520833333333,182.24,13.48,28.037916666666668,31.89,24.6,123.56979166666666,151.44,101.75,9.2078125,11.22,7.6
2017-07-26,30.41915789473684,31.97,29.41,8.715473684210526,9.17,8.18,244.5201052631579,250.14,240.05,21.905052631578947,182.22,13.56,27.355263157894736,33.14,20.89,130.75957894736842,173.55,97.69,9.788842105263157,12.7,7.42
2017-07-27,29.674375,30.19,29.04,8.773020833333334,9.08,8.34,247.03947916666667,253.59,239.33,20.859479166666667,28.13,14.08,28.723854166666666,32.29,25.94,124.0546875,149.41,101.15,9.422708333333333,11.32,7.72
2017-07-28,29.2690625,29.95,28.75,8.717291666666666,9.16,7.71,254.303125,260.43,243.25,22.061458333333334,31.63,14.72,29.427291666666665,33.94,22.89,117.55635416666667,158.48,88.03,8.988958333333333,11.99,6.77
2017-07-29,28.113645833333333,28.78,26.73,8.441875,8.79,7.64,250.38177083333335,256.59,238.26,20.95625,26.98,15,30.7875,37.17,24.93,97.55010416666667,115.45,80.29,7.618645833333333,9.07,6.29
2017-07-30,27.328645833333333,28.01,26.49,8.396979166666666,9.06,7.7,252.04427083333334,261.03,241.15,19.3525,43.88,13.65,31.422604166666666,39.13,26.3,105.45479166666667,146.16,79.95,8.342395833333333,11.53,6.38
2017-07-31,27.316354166666667,29.23,25.43,8.778854166666667,9.4,7.61,254.60572916666666,269.43,244.29,19.559479166666666,29.33,14.04,32.500416666666666,38.7,22.93,130.985,194.99,87.05,10.349895833333333,15.06,7.13
2017-08-01,27.940208333333334,30.39,26.13,9.005104166666667,9.57,7.78,257.5072916666667,272.5,244.41,23.636770833333333,101.91,13.41,31.7965625,40.43,24.88,148.4109375,223.93,95.77,11.591145833333334,16.82,7.75
2017-08-02,28.656875,30.5,26.9,9.094583333333333,9.48,7.71,266.5914583333333,273.55,260.95,22.798958333333335,33.61,16.1,31.056041666666665,36.32,26.3,151.6175,203.76,87.82,11.7015625,15.26,7.01
2017-08-03,29.055520833333333,30.74,27.87,9.120833333333334,9.46,8.76,268.7009375,273.9,258.91,23.111875,33.68,15.42,29.969583333333333,36.77,26.33,147.2575,188.6,108.27,11.291770833333333,14.15,8.45
2017-08-04,29.250729166666666,31.01,27.84,9.121979166666666,9.45,8.7,271.4740625,278.24,262.91,25.739791666666665,199.37,15.03,28.494062500000002,34.65,21.76,139.5715625,184.36,88.99,10.661875,13.78,6.93
2017-08-05,29.016875,29.79,27.98,9.047812500000001,9.35,8.36,271.9290625,277.66,266.33,26.7728125,71.03,19.1,29.690625,35.62,24.02,123.165625,155.07,79.54,9.455,11.76,6.19
2017-08-06,28.723541666666666,29.83,27.5,9.061770833333334,9.41,8.38,280.90479166666665,287.19,274.01,25.948020833333334,51.48,16.68,30.13,34.85,22.76,131.6125,175.86,80.53,10.149895833333334,13.32,6.23
2017-08-07,27.946354166666666,28.73,26.99,9.021145833333334,9.25,8.27,284.2865625,289.25,276.12,28.380833333333335,84.25,19.33,32.43927083333333,39.94,26.87,118.50697916666667,143.07,95.37,9.274479166666666,11.05,7.55
